dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
3/6/2022,2,1,0,19,casual,116,4.99,1.56,578.84,397.88
3/6/2022,2,1,0,20,casual,84,4.99,1.56,419.16,288.12
3/6/2022,2,1,0,21,casual,66,4.99,1.56,329.34,226.38
3/6/2022,2,1,0,22,casual,61,4.99,1.56,304.39,209.23
3/6/2022,2,1,0,23,casual,26,4.99,1.56,129.74,89.18
4/6/2022,2,1,1,0,casual,11,4.99,1.56,54.89,37.73
4/6/2022,2,1,1,1,casual,4,4.99,1.56,19.96,13.72
4/6/2022,2,1,1,2,casual,1,4.99,1.56,4.99,3.43
4/6/2022,2,1,1,3,casual,0,4.99,1.56,0,0
4/6/2022,2,1,1,4,casual,2,4.99,1.56,9.98,6.86
4/6/2022,2,1,1,5,casual,2,4.99,1.56,9.98,6.86
4/6/2022,2,1,1,6,casual,4,4.99,1.56,19.96,13.72
4/6/2022,2,1,1,7,casual,13,4.99,1.56,64.87,44.59
4/6/2022,2,1,1,8,casual,22,4.99,1.56,109.78,75.46
4/6/2022,2,1,1,9,casual,38,4.99,1.56,189.62,130.34
4/6/2022,2,1,1,10,casual,67,4.99,1.56,334.33,229.81
4/6/2022,2,1,1,11,casual,71,4.99,1.56,354.29,243.53
4/6/2022,2,1,1,12,casual,62,4.99,1.56,309.38,212.66
4/6/2022,2,1,1,13,casual,85,4.99,1.56,424.15,291.55
4/6/2022,2,1,1,14,casual,84,4.99,1.56,419.16,288.12
4/6/2022,2,1,1,15,casual,77,4.99,1.56,384.23,264.11
4/6/2022,2,1,1,16,casual,73,4.99,1.56,364.27,250.39
4/6/2022,2,1,1,17,casual,101,4.99,1.56,503.99,346.43
4/6/2022,2,1,1,18,casual,103,4.99,1.56,513.97,353.29
4/6/2022,2,1,1,19,casual,91,4.99,1.56,454.09,312.13
4/6/2022,2,1,1,20,casual,71,4.99,1.56,354.29,243.53
4/6/2022,2,1,1,21,casual,40,4.99,1.56,199.6,137.2
4/6/2022,2,1,1,22,casual,41,4.99,1.56,204.59,140.63
4/6/2022,2,1,1,23,casual,8,4.99,1.56,39.92,27.44
5/6/2022,2,1,2,0,casual,6,4.99,1.56,29.94,20.58
5/6/2022,2,1,2,1,casual,2,4.99,1.56,9.98,6.86
5/6/2022,2,1,2,2,casual,0,4.99,1.56,0,0
5/6/2022,2,1,2,3,casual,0,4.99,1.56,0,0
5/6/2022,2,1,2,4,casual,1,4.99,1.56,4.99,3.43
5/6/2022,2,1,2,5,casual,1,4.99,1.56,4.99,3.43
5/6/2022,2,1,2,6,casual,7,4.99,1.56,34.93,24.01
5/6/2022,2,1,2,7,casual,29,4.99,1.56,144.71,99.47
5/6/2022,2,1,2,8,casual,30,4.99,1.56,149.7,102.9
5/6/2022,2,1,2,9,casual,50,4.99,1.56,249.5,171.5
5/6/2022,2,1,2,10,casual,58,4.99,1.56,289.42,198.94
5/6/2022,2,1,2,11,casual,65,4.99,1.56,324.35,222.95
5/6/2022,2,1,2,12,casual,45,4.99,1.56,224.55,154.35
5/6/2022,2,1,2,13,casual,66,4.99,1.56,329.34,226.38
5/6/2022,2,1,2,14,casual,82,4.99,1.56,409.18,281.26
5/6/2022,2,1,2,15,casual,54,4.99,1.56,269.46,185.22
5/6/2022,2,1,2,16,casual,91,4.99,1.56,454.09,312.13
5/6/2022,2,1,2,17,casual,86,4.99,1.56,429.14,294.98
5/6/2022,2,1,2,18,casual,111,4.99,1.56,553.89,380.73
5/6/2022,2,1,2,19,casual,68,4.99,1.56,339.32,233.24
5/6/2022,2,1,2,20,casual,44,4.99,1.56,219.56,150.92
5/6/2022,2,1,2,21,casual,30,4.99,1.56,149.7,102.9
5/6/2022,2,1,2,22,casual,22,4.99,1.56,109.78,75.46
5/6/2022,2,1,2,23,casual,20,4.99,1.56,99.8,68.6
6/6/2022,2,1,3,0,casual,3,4.99,1.56,14.97,10.29
6/6/2022,2,1,3,1,casual,6,4.99,1.56,29.94,20.58
6/6/2022,2,1,3,2,casual,4,4.99,1.56,19.96,13.72
6/6/2022,2,1,3,3,casual,0,4.99,1.56,0,0
6/6/2022,2,1,3,4,casual,3,4.99,1.56,14.97,10.29
6/6/2022,2,1,3,5,casual,1,4.99,1.56,4.99,3.43
6/6/2022,2,1,3,6,casual,7,4.99,1.56,34.93,24.01
6/6/2022,2,1,3,7,casual,16,4.99,1.56,79.84,54.88
6/6/2022,2,1,3,8,casual,31,4.99,1.56,154.69,106.33
6/6/2022,2,1,3,9,casual,35,4.99,1.56,174.65,120.05
6/6/2022,2,1,3,10,casual,55,4.99,1.56,274.45,188.65
6/6/2022,2,1,3,11,casual,65,4.99,1.56,324.35,222.95
6/6/2022,2,1,3,12,casual,80,4.99,1.56,399.2,274.4
6/6/2022,2,1,3,13,casual,73,4.99,1.56,364.27,250.39
6/6/2022,2,1,3,14,casual,111,4.99,1.56,553.89,380.73
6/6/2022,2,1,3,15,casual,75,4.99,1.56,374.25,257.25
6/6/2022,2,1,3,16,casual,107,4.99,1.56,533.93,367.01
6/6/2022,2,1,3,17,casual,72,4.99,1.56,359.28,246.96
6/6/2022,2,1,3,18,casual,94,4.99,1.56,469.06,322.42
6/6/2022,2,1,3,19,casual,52,4.99,1.56,259.48,178.36
6/6/2022,2,1,3,20,casual,59,4.99,1.56,294.41,202.37
6/6/2022,2,1,3,21,casual,38,4.99,1.56,189.62,130.34
6/6/2022,2,1,3,22,casual,27,4.99,1.56,134.73,92.61
6/6/2022,2,1,3,23,casual,13,4.99,1.56,64.87,44.59
7/6/2022,2,1,4,0,casual,9,4.99,1.56,44.91,30.87
7/6/2022,2,1,4,1,casual,5,4.99,1.56,24.95,17.15
7/6/2022,2,1,4,2,casual,0,4.99,1.56,0,0
7/6/2022,2,1,4,3,casual,0,4.99,1.56,0,0
7/6/2022,2,1,4,4,casual,0,4.99,1.56,0,0
7/6/2022,2,1,4,5,casual,0,4.99,1.56,0,0
7/6/2022,2,1,4,6,casual,5,4.99,1.56,24.95,17.15
7/6/2022,2,1,4,7,casual,20,4.99,1.56,99.8,68.6
7/6/2022,2,1,4,8,casual,20,4.99,1.56,99.8,68.6
7/6/2022,2,1,4,9,casual,37,4.99,1.56,184.63,126.91
7/6/2022,2,1,4,10,casual,56,4.99,1.56,279.44,192.08
7/6/2022,2,1,4,11,casual,67,4.99,1.56,334.33,229.81
7/6/2022,2,1,4,12,casual,62,4.99,1.56,309.38,212.66
7/6/2022,2,1,4,13,casual,65,4.99,1.56,324.35,222.95
7/6/2022,2,1,4,14,casual,67,4.99,1.56,334.33,229.81
7/6/2022,2,1,4,15,casual,99,4.99,1.56,494.01,339.57
7/6/2022,2,1,4,16,casual,77,4.99,1.56,384.23,264.11
7/6/2022,2,1,4,17,casual,91,4.99,1.56,454.09,312.13
7/6/2022,2,1,4,18,casual,110,4.99,1.56,548.9,377.3
7/6/2022,2,1,4,19,casual,65,4.99,1.56,324.35,222.95
7/6/2022,2,1,4,20,casual,76,4.99,1.56,379.24,260.68
7/6/2022,2,1,4,21,casual,30,4.99,1.56,149.7,102.9
7/6/2022,2,1,4,22,casual,35,4.99,1.56,174.65,120.05
7/6/2022,2,1,4,23,casual,42,4.99,1.56,209.58,144.06
8/6/2022,2,1,5,0,casual,18,4.99,1.56,89.82,61.74
8/6/2022,2,1,5,1,casual,4,4.99,1.56,19.96,13.72
8/6/2022,2,1,5,2,casual,2,4.99,1.56,9.98,6.86
8/6/2022,2,1,5,3,casual,0,4.99,1.56,0,0
8/6/2022,2,1,5,4,casual,1,4.99,1.56,4.99,3.43
8/6/2022,2,1,5,5,casual,1,4.99,1.56,4.99,3.43
8/6/2022,2,1,5,6,casual,8,4.99,1.56,39.92,27.44
8/6/2022,2,1,5,7,casual,19,4.99,1.56,94.81,65.17
8/6/2022,2,1,5,8,casual,37,4.99,1.56,184.63,126.91
8/6/2022,2,1,5,9,casual,47,4.99,1.56,234.53,161.21
8/6/2022,2,1,5,10,casual,62,4.99,1.56,309.38,212.66
8/6/2022,2,1,5,11,casual,65,4.99,1.56,324.35,222.95
8/6/2022,2,1,5,12,casual,89,4.99,1.56,444.11,305.27
8/6/2022,2,1,5,13,casual,129,4.99,1.56,643.71,442.47
8/6/2022,2,1,5,14,casual,128,4.99,1.56,638.72,439.04
8/6/2022,2,1,5,15,casual,98,4.99,1.56,489.02,336.14
8/6/2022,2,1,5,16,casual,111,4.99,1.56,553.89,380.73
8/6/2022,2,1,5,17,casual,114,4.99,1.56,568.86,391.02
8/6/2022,2,1,5,18,casual,147,4.99,1.56,733.53,504.21
8/6/2022,2,1,5,19,casual,95,4.99,1.56,474.05,325.85
8/6/2022,2,1,5,20,casual,117,4.99,1.56,583.83,401.31
8/6/2022,2,1,5,21,casual,83,4.99,1.56,414.17,284.69
8/6/2022,2,1,5,22,casual,61,4.99,1.56,304.39,209.23
8/6/2022,2,1,5,23,casual,52,4.99,1.56,259.48,178.36
9/6/2022,2,1,6,0,casual,54,4.99,1.56,269.46,185.22
9/6/2022,2,1,6,1,casual,34,4.99,1.56,169.66,116.62
9/6/2022,2,1,6,2,casual,21,4.99,1.56,104.79,72.03
9/6/2022,2,1,6,3,casual,12,4.99,1.56,59.88,41.16
9/6/2022,2,1,6,4,casual,2,4.99,1.56,9.98,6.86
9/6/2022,2,1,6,5,casual,4,4.99,1.56,19.96,13.72
9/6/2022,2,1,6,6,casual,17,4.99,1.56,84.83,58.31
9/6/2022,2,1,6,7,casual,26,4.99,1.56,129.74,89.18
9/6/2022,2,1,6,8,casual,42,4.99,1.56,209.58,144.06
9/6/2022,2,1,6,9,casual,99,4.99,1.56,494.01,339.57
9/6/2022,2,1,6,10,casual,168,4.99,1.56,838.32,576.24
9/6/2022,2,1,6,11,casual,218,4.99,1.56,1087.82,747.74
9/6/2022,2,1,6,12,casual,196,4.99,1.56,978.04,672.28
9/6/2022,2,1,6,13,casual,236,4.99,1.56,1177.64,809.48
9/6/2022,2,1,6,14,casual,239,4.99,1.56,1192.61,819.77
9/6/2022,2,1,6,15,casual,218,4.99,1.56,1087.82,747.74
9/6/2022,2,1,6,16,casual,219,4.99,1.56,1092.81,751.17
9/6/2022,2,1,6,17,casual,238,4.99,1.56,1187.62,816.34
9/6/2022,2,1,6,18,casual,175,4.99,1.56,873.25,600.25
9/6/2022,2,1,6,19,casual,128,4.99,1.56,638.72,439.04
9/6/2022,2,1,6,20,casual,125,4.99,1.56,623.75,428.75
9/6/2022,2,1,6,21,casual,105,4.99,1.56,523.95,360.15
9/6/2022,2,1,6,22,casual,63,4.99,1.56,314.37,216.09
9/6/2022,2,1,6,23,casual,69,4.99,1.56,344.31,236.67
10/6/2022,2,1,0,0,casual,33,4.99,1.56,164.67,113.19
10/6/2022,2,1,0,1,casual,32,4.99,1.56,159.68,109.76
10/6/2022,2,1,0,2,casual,17,4.99,1.56,84.83,58.31
10/6/2022,2,1,0,3,casual,6,4.99,1.56,29.94,20.58
10/6/2022,2,1,0,4,casual,1,4.99,1.56,4.99,3.43
10/6/2022,2,1,0,5,casual,3,4.99,1.56,14.97,10.29
10/6/2022,2,1,0,6,casual,3,4.99,1.56,14.97,10.29
10/6/2022,2,1,0,7,casual,21,4.99,1.56,104.79,72.03
10/6/2022,2,1,0,8,casual,59,4.99,1.56,294.41,202.37
10/6/2022,2,1,0,9,casual,91,4.99,1.56,454.09,312.13
10/6/2022,2,1,0,10,casual,148,4.99,1.56,738.52,507.64
10/6/2022,2,1,0,11,casual,184,4.99,1.56,918.16,631.12
10/6/2022,2,1,0,12,casual,173,4.99,1.56,863.27,593.39
10/6/2022,2,1,0,13,casual,204,4.99,1.56,1017.96,699.72
10/6/2022,2,1,0,14,casual,186,4.99,1.56,928.14,637.98
10/6/2022,2,1,0,15,casual,159,4.99,1.56,793.41,545.37
10/6/2022,2,1,0,16,casual,173,4.99,1.56,863.27,593.39
10/6/2022,2,1,0,17,casual,184,4.99,1.56,918.16,631.12
10/6/2022,2,1,0,18,casual,164,4.99,1.56,818.36,562.52
10/6/2022,2,1,0,19,casual,115,4.99,1.56,573.85,394.45
10/6/2022,2,1,0,20,casual,113,4.99,1.56,563.87,387.59
10/6/2022,2,1,0,21,casual,83,4.99,1.56,414.17,284.69
10/6/2022,2,1,0,22,casual,42,4.99,1.56,209.58,144.06
10/6/2022,2,1,0,23,casual,30,4.99,1.56,149.7,102.9
11/6/2022,2,1,1,0,casual,8,4.99,1.56,39.92,27.44
11/6/2022,2,1,1,1,casual,9,4.99,1.56,44.91,30.87
11/6/2022,2,1,1,2,casual,5,4.99,1.56,24.95,17.15
11/6/2022,2,1,1,3,casual,2,4.99,1.56,9.98,6.86
11/6/2022,2,1,1,4,casual,0,4.99,1.56,0,0
11/6/2022,2,1,1,5,casual,1,4.99,1.56,4.99,3.43
11/6/2022,2,1,1,6,casual,8,4.99,1.56,39.92,27.44
11/6/2022,2,1,1,7,casual,25,4.99,1.56,124.75,85.75
11/6/2022,2,1,1,8,casual,38,4.99,1.56,189.62,130.34
11/6/2022,2,1,1,9,casual,57,4.99,1.56,284.43,195.51
11/6/2022,2,1,1,10,casual,52,4.99,1.56,259.48,178.36
11/6/2022,2,1,1,11,casual,59,4.99,1.56,294.41,202.37
11/6/2022,2,1,1,12,casual,63,4.99,1.56,314.37,216.09
11/6/2022,2,1,1,13,casual,63,4.99,1.56,314.37,216.09
11/6/2022,2,1,1,14,casual,66,4.99,1.56,329.34,226.38
11/6/2022,2,1,1,15,casual,72,4.99,1.56,359.28,246.96
11/6/2022,2,1,1,16,casual,87,4.99,1.56,434.13,298.41
11/6/2022,2,1,1,17,casual,85,4.99,1.56,424.15,291.55
11/6/2022,2,1,1,18,casual,105,4.99,1.56,523.95,360.15
11/6/2022,2,1,1,19,casual,89,4.99,1.56,444.11,305.27
11/6/2022,2,1,1,20,casual,61,4.99,1.56,304.39,209.23
11/6/2022,2,1,1,21,casual,32,4.99,1.56,159.68,109.76
11/6/2022,2,1,1,22,casual,22,4.99,1.56,109.78,75.46
11/6/2022,2,1,1,23,casual,8,4.99,1.56,39.92,27.44
12/6/2022,2,1,2,0,casual,2,4.99,1.56,9.98,6.86
12/6/2022,2,1,2,1,casual,5,4.99,1.56,24.95,17.15
12/6/2022,2,1,2,2,casual,0,4.99,1.56,0,0
12/6/2022,2,1,2,3,casual,3,4.99,1.56,14.97,10.29
12/6/2022,2,1,2,4,casual,0,4.99,1.56,0,0
12/6/2022,2,1,2,5,casual,1,4.99,1.56,4.99,3.43
12/6/2022,2,1,2,6,casual,6,4.99,1.56,29.94,20.58
12/6/2022,2,1,2,7,casual,16,4.99,1.56,79.84,54.88
12/6/2022,2,1,2,8,casual,15,4.99,1.56,74.85,51.45
12/6/2022,2,1,2,9,casual,31,4.99,1.56,154.69,106.33
12/6/2022,2,1,2,10,casual,29,4.99,1.56,144.71,99.47
12/6/2022,2,1,2,11,casual,8,4.99,1.56,39.92,27.44
12/6/2022,2,1,2,12,casual,19,4.99,1.56,94.81,65.17
12/6/2022,2,1,2,13,casual,11,4.99,1.56,54.89,37.73
12/6/2022,2,1,2,14,casual,12,4.99,1.56,59.88,41.16
12/6/2022,2,1,2,15,casual,22,4.99,1.56,109.78,75.46
12/6/2022,2,1,2,16,casual,30,4.99,1.56,149.7,102.9
12/6/2022,2,1,2,17,casual,56,4.99,1.56,279.44,192.08
12/6/2022,2,1,2,18,casual,57,4.99,1.56,284.43,195.51
12/6/2022,2,1,2,19,casual,47,4.99,1.56,234.53,161.21
12/6/2022,2,1,2,20,casual,36,4.99,1.56,179.64,123.48
12/6/2022,2,1,2,21,casual,41,4.99,1.56,204.59,140.63
12/6/2022,2,1,2,22,casual,19,4.99,1.56,94.81,65.17
12/6/2022,2,1,2,23,casual,11,4.99,1.56,54.89,37.73
13/6/2022,2,1,3,0,casual,7,4.99,1.56,34.93,24.01
13/6/2022,2,1,3,1,casual,7,4.99,1.56,34.93,24.01
13/6/2022,2,1,3,2,casual,0,4.99,1.56,0,0
13/6/2022,2,1,3,3,casual,1,4.99,1.56,4.99,3.43
13/6/2022,2,1,3,4,casual,1,4.99,1.56,4.99,3.43
13/6/2022,2,1,3,5,casual,2,4.99,1.56,9.98,6.86
13/6/2022,2,1,3,6,casual,6,4.99,1.56,29.94,20.58
13/6/2022,2,1,3,7,casual,25,4.99,1.56,124.75,85.75
13/6/2022,2,1,3,8,casual,41,4.99,1.56,204.59,140.63
13/6/2022,2,1,3,9,casual,54,4.99,1.56,269.46,185.22
13/6/2022,2,1,3,10,casual,64,4.99,1.56,319.36,219.52
13/6/2022,2,1,3,11,casual,64,4.99,1.56,319.36,219.52
13/6/2022,2,1,3,12,casual,93,4.99,1.56,464.07,318.99
13/6/2022,2,1,3,13,casual,52,4.99,1.56,259.48,178.36
13/6/2022,2,1,3,14,casual,98,4.99,1.56,489.02,336.14
13/6/2022,2,1,3,15,casual,65,4.99,1.56,324.35,222.95
13/6/2022,2,1,3,16,casual,72,4.99,1.56,359.28,246.96
13/6/2022,2,1,3,17,casual,75,4.99,1.56,374.25,257.25
13/6/2022,2,1,3,18,casual,104,4.99,1.56,518.96,356.72
13/6/2022,2,1,3,19,casual,123,4.99,1.56,613.77,421.89
13/6/2022,2,1,3,20,casual,86,4.99,1.56,429.14,294.98
13/6/2022,2,1,3,21,casual,79,4.99,1.56,394.21,270.97
13/6/2022,2,1,3,22,casual,29,4.99,1.56,144.71,99.47
13/6/2022,2,1,3,23,casual,25,4.99,1.56,124.75,85.75
14/6/2022,2,1,4,0,casual,3,4.99,1.56,14.97,10.29
14/6/2022,2,1,4,1,casual,4,4.99,1.56,19.96,13.72
14/6/2022,2,1,4,2,casual,1,4.99,1.56,4.99,3.43
14/6/2022,2,1,4,3,casual,1,4.99,1.56,4.99,3.43
14/6/2022,2,1,4,4,casual,0,4.99,1.56,0,0
14/6/2022,2,1,4,5,casual,0,4.99,1.56,0,0
14/6/2022,2,1,4,6,casual,12,4.99,1.56,59.88,41.16
14/6/2022,2,1,4,7,casual,26,4.99,1.56,129.74,89.18
14/6/2022,2,1,4,8,casual,37,4.99,1.56,184.63,126.91
14/6/2022,2,1,4,9,casual,45,4.99,1.56,224.55,154.35
14/6/2022,2,1,4,10,casual,47,4.99,1.56,234.53,161.21
14/6/2022,2,1,4,11,casual,60,4.99,1.56,299.4,205.8
14/6/2022,2,1,4,12,casual,55,4.99,1.56,274.45,188.65
14/6/2022,2,1,4,13,casual,71,4.99,1.56,354.29,243.53
14/6/2022,2,1,4,14,casual,84,4.99,1.56,419.16,288.12
14/6/2022,2,1,4,15,casual,111,4.99,1.56,553.89,380.73
14/6/2022,2,1,4,16,casual,70,4.99,1.56,349.3,240.1
14/6/2022,2,1,4,17,casual,117,4.99,1.56,583.83,401.31
14/6/2022,2,1,4,18,casual,107,4.99,1.56,533.93,367.01
14/6/2022,2,1,4,19,casual,96,4.99,1.56,479.04,329.28
14/6/2022,2,1,4,20,casual,84,4.99,1.56,419.16,288.12
14/6/2022,2,1,4,21,casual,67,4.99,1.56,334.33,229.81
14/6/2022,2,1,4,22,casual,46,4.99,1.56,229.54,157.78
14/6/2022,2,1,4,23,casual,36,4.99,1.56,179.64,123.48
15/6/2022,2,1,5,0,casual,26,4.99,1.56,129.74,89.18
15/6/2022,2,1,5,1,casual,9,4.99,1.56,44.91,30.87
15/6/2022,2,1,5,2,casual,0,4.99,1.56,0,0
15/6/2022,2,1,5,3,casual,2,4.99,1.56,9.98,6.86
15/6/2022,2,1,5,4,casual,1,4.99,1.56,4.99,3.43
15/6/2022,2,1,5,5,casual,2,4.99,1.56,9.98,6.86
15/6/2022,2,1,5,6,casual,9,4.99,1.56,44.91,30.87
15/6/2022,2,1,5,7,casual,17,4.99,1.56,84.83,58.31
15/6/2022,2,1,5,8,casual,44,4.99,1.56,219.56,150.92
15/6/2022,2,1,5,9,casual,58,4.99,1.56,289.42,198.94
15/6/2022,2,1,5,10,casual,56,4.99,1.56,279.44,192.08
15/6/2022,2,1,5,11,casual,106,4.99,1.56,528.94,363.58
15/6/2022,2,1,5,12,casual,111,4.99,1.56,553.89,380.73
15/6/2022,2,1,5,13,casual,121,4.99,1.56,603.79,415.03
15/6/2022,2,1,5,14,casual,121,4.99,1.56,603.79,415.03
15/6/2022,2,1,5,15,casual,107,4.99,1.56,533.93,367.01
15/6/2022,2,1,5,16,casual,132,4.99,1.56,658.68,452.76
15/6/2022,2,1,5,17,casual,125,4.99,1.56,623.75,428.75
15/6/2022,2,1,5,18,casual,121,4.99,1.56,603.79,415.03
15/6/2022,2,1,5,19,casual,98,4.99,1.56,489.02,336.14
15/6/2022,2,1,5,20,casual,89,4.99,1.56,444.11,305.27
15/6/2022,2,1,5,21,casual,83,4.99,1.56,414.17,284.69
15/6/2022,2,1,5,22,casual,79,4.99,1.56,394.21,270.97
15/6/2022,2,1,5,23,casual,46,4.99,1.56,229.54,157.78
16/6/2022,2,1,6,0,casual,25,4.99,1.56,124.75,85.75
16/6/2022,2,1,6,1,casual,16,4.99,1.56,79.84,54.88
16/6/2022,2,1,6,2,casual,12,4.99,1.56,59.88,41.16
16/6/2022,2,1,6,3,casual,8,4.99,1.56,39.92,27.44
16/6/2022,2,1,6,4,casual,3,4.99,1.56,14.97,10.29
16/6/2022,2,1,6,5,casual,2,4.99,1.56,9.98,6.86
16/6/2022,2,1,6,6,casual,11,4.99,1.56,54.89,37.73
16/6/2022,2,1,6,7,casual,10,4.99,1.56,49.9,34.3
16/6/2022,2,1,6,8,casual,47,4.99,1.56,234.53,161.21
16/6/2022,2,1,6,9,casual,88,4.99,1.56,439.12,301.84
16/6/2022,2,1,6,10,casual,139,4.99,1.56,693.61,476.77
16/6/2022,2,1,6,11,casual,213,4.99,1.56,1062.87,730.59
16/6/2022,2,1,6,12,casual,254,4.99,1.56,1267.46,871.22
16/6/2022,2,1,6,13,casual,293,4.99,1.56,1462.07,1004.99
16/6/2022,2,1,6,14,casual,264,4.99,1.56,1317.36,905.52
16/6/2022,2,1,6,15,casual,295,4.99,1.56,1472.05,1011.85
16/6/2022,2,1,6,16,casual,238,4.99,1.56,1187.62,816.34
16/6/2022,2,1,6,17,casual,244,4.99,1.56,1217.56,836.92
16/6/2022,2,1,6,18,casual,256,4.99,1.56,1277.44,878.08
16/6/2022,2,1,6,19,casual,184,4.99,1.56,918.16,631.12
16/6/2022,2,1,6,20,casual,123,4.99,1.56,613.77,421.89
16/6/2022,2,1,6,21,casual,98,4.99,1.56,489.02,336.14
16/6/2022,2,1,6,22,casual,91,4.99,1.56,454.09,312.13
16/6/2022,2,1,6,23,casual,49,4.99,1.56,244.51,168.07
17/6/2022,2,1,0,0,casual,31,4.99,1.56,154.69,106.33
17/6/2022,2,1,0,1,casual,21,4.99,1.56,104.79,72.03
17/6/2022,2,1,0,2,casual,19,4.99,1.56,94.81,65.17
17/6/2022,2,1,0,3,casual,6,4.99,1.56,29.94,20.58
17/6/2022,2,1,0,4,casual,2,4.99,1.56,9.98,6.86
17/6/2022,2,1,0,5,casual,4,4.99,1.56,19.96,13.72
17/6/2022,2,1,0,6,casual,7,4.99,1.56,34.93,24.01
17/6/2022,2,1,0,7,casual,18,4.99,1.56,89.82,61.74
17/6/2022,2,1,0,8,casual,24,4.99,1.56,119.76,82.32
17/6/2022,2,1,0,9,casual,91,4.99,1.56,454.09,312.13
17/6/2022,2,1,0,10,casual,148,4.99,1.56,738.52,507.64
17/6/2022,2,1,0,11,casual,196,4.99,1.56,978.04,672.28
17/6/2022,2,1,0,12,casual,260,4.99,1.56,1297.4,891.8
17/6/2022,2,1,0,13,casual,267,4.99,1.56,1332.33,915.81
17/6/2022,2,1,0,14,casual,255,4.99,1.56,1272.45,874.65
17/6/2022,2,1,0,15,casual,203,4.99,1.56,1012.97,696.29
17/6/2022,2,1,0,16,casual,240,4.99,1.56,1197.6,823.2
17/6/2022,2,1,0,17,casual,232,4.99,1.56,1157.68,795.76
17/6/2022,2,1,0,18,casual,203,4.99,1.56,1012.97,696.29
17/6/2022,2,1,0,19,casual,146,4.99,1.56,728.54,500.78
17/6/2022,2,1,0,20,casual,101,4.99,1.56,503.99,346.43
17/6/2022,2,1,0,21,casual,76,4.99,1.56,379.24,260.68
17/6/2022,2,1,0,22,casual,55,4.99,1.56,274.45,188.65
17/6/2022,2,1,0,23,casual,29,4.99,1.56,144.71,99.47
18/6/2022,2,1,1,0,casual,12,4.99,1.56,59.88,41.16
18/6/2022,2,1,1,1,casual,9,4.99,1.56,44.91,30.87
18/6/2022,2,1,1,2,casual,3,4.99,1.56,14.97,10.29
18/6/2022,2,1,1,3,casual,1,4.99,1.56,4.99,3.43
18/6/2022,2,1,1,4,casual,0,4.99,1.56,0,0
18/6/2022,2,1,1,5,casual,1,4.99,1.56,4.99,3.43
18/6/2022,2,1,1,6,casual,0,4.99,1.56,0,0
18/6/2022,2,1,1,7,casual,10,4.99,1.56,49.9,34.3
18/6/2022,2,1,1,8,casual,27,4.99,1.56,134.73,92.61
18/6/2022,2,1,1,9,casual,28,4.99,1.56,139.72,96.04
18/6/2022,2,1,1,10,casual,13,4.99,1.56,64.87,44.59
18/6/2022,2,1,1,11,casual,25,4.99,1.56,124.75,85.75
18/6/2022,2,1,1,12,casual,29,4.99,1.56,144.71,99.47
18/6/2022,2,1,1,13,casual,51,4.99,1.56,254.49,174.93
18/6/2022,2,1,1,14,casual,59,4.99,1.56,294.41,202.37
18/6/2022,2,1,1,15,casual,61,4.99,1.56,304.39,209.23
18/6/2022,2,1,1,16,casual,53,4.99,1.56,264.47,181.79
18/6/2022,2,1,1,17,casual,54,4.99,1.56,269.46,185.22
18/6/2022,2,1,1,18,casual,47,4.99,1.56,234.53,161.21
18/6/2022,2,1,1,19,casual,52,4.99,1.56,259.48,178.36
18/6/2022,2,1,1,20,casual,45,4.99,1.56,224.55,154.35
18/6/2022,2,1,1,21,casual,35,4.99,1.56,174.65,120.05
18/6/2022,2,1,1,22,casual,21,4.99,1.56,104.79,72.03
18/6/2022,2,1,1,23,casual,17,4.99,1.56,84.83,58.31
19/6/2022,2,1,2,0,casual,5,4.99,1.56,24.95,17.15
19/6/2022,2,1,2,1,casual,1,4.99,1.56,4.99,3.43
19/6/2022,2,1,2,2,casual,1,4.99,1.56,4.99,3.43
19/6/2022,2,1,2,3,casual,1,4.99,1.56,4.99,3.43
19/6/2022,2,1,2,4,casual,1,4.99,1.56,4.99,3.43
19/6/2022,2,1,2,5,casual,3,4.99,1.56,14.97,10.29
19/6/2022,2,1,2,6,casual,9,4.99,1.56,44.91,30.87
19/6/2022,2,1,2,7,casual,18,4.99,1.56,89.82,61.74
19/6/2022,2,1,2,8,casual,40,4.99,1.56,199.6,137.2
19/6/2022,2,1,2,9,casual,40,4.99,1.56,199.6,137.2
19/6/2022,2,1,2,10,casual,44,4.99,1.56,219.56,150.92
19/6/2022,2,1,2,11,casual,56,4.99,1.56,279.44,192.08
19/6/2022,2,1,2,12,casual,70,4.99,1.56,349.3,240.1
19/6/2022,2,1,2,13,casual,69,4.99,1.56,344.31,236.67
19/6/2022,2,1,2,14,casual,61,4.99,1.56,304.39,209.23
19/6/2022,2,1,2,15,casual,72,4.99,1.56,359.28,246.96
19/6/2022,2,1,2,16,casual,48,4.99,1.56,239.52,164.64
19/6/2022,2,1,2,17,casual,86,4.99,1.56,429.14,294.98
19/6/2022,2,1,2,18,casual,91,4.99,1.56,454.09,312.13
19/6/2022,2,1,2,19,casual,82,4.99,1.56,409.18,281.26
19/6/2022,2,1,2,20,casual,59,4.99,1.56,294.41,202.37
19/6/2022,2,1,2,21,casual,37,4.99,1.56,184.63,126.91
19/6/2022,2,1,2,22,casual,51,4.99,1.56,254.49,174.93
19/6/2022,2,1,2,23,casual,23,4.99,1.56,114.77,78.89
